Frequency_Hz,Magnitude_CH1,Magnitude_CH2,Phase_CH1,Phase_CH2,Transf_Magnitude,Transf_Phase
43181.14141138319,-0.2069305823687735,19.53657794802545,-2.621303068278318,1.924555681535215,-0.024860770616541572,4.545858749813534
44366.87333595758,-0.2063323349942537,19.54238861551092,-2.659104649189282,1.7105596525718,-0.019648350505590884,4.369664301761082
45585.16484906993,-0.2131241348298399,19.53898023887036,-2.777331820558438,1.512061856729567,-0.016264927310565724,4.289393677288005
46836.91002026819,-0.2028182964014385,19.54751252956728,-2.835887888588402,1.280112877696233,-0.018038475042047253,4.116000766284635
48123.02746979005,-0.2063080635092298,19.54750653138702,-2.939757533135747,1.09429623339737,-0.014554706114513039,4.034053766533117
49444.46104271217,-0.2071930247856489,19.54309778091398,-3.053696554880915,0.8936632349873705,-0.018078495311137033,3.9473597898682855
50802.1805016115,-0.2068457013534058,19.54883358083638,-3.153888425531309,0.6641372916068473,-0.012690018820979532,3.8180257171381564
52197.18223824628,-0.1986619179820098,19.55603473259465,-3.218878354947378,0.4774348016624734,-0.01367265043410626,3.6963131566098513
53630.49000477975,-0.2060314954791744,19.55142552779911,-3.291057024223212,0.2838357878228161,-0.010912277732479936,3.5748928120460284
55103.15566508282,-0.1985827926492526,19.56297805984768,-3.451274419637488,0.06562186307257908,-0.006808448513833554,3.5168962827100674
56616.25996666705,-0.2003032818483745,19.55749896926975,-3.521874570257415,-0.1319261918334757,-0.010567049892639346,3.3899483784239393
58170.91333381456,-0.2000060406865098,19.55237881549296,-3.679699842949919,-0.3678768779333439,-0.015984444831293132,3.311822965016576
59768.25668248692,-0.2011251927150571,19.55887934826628,-3.780084133283887,-0.5580273208736185,-0.008364760029426321,3.2220568124102686
61409.46225761096,-0.1990123148737213,19.5612826886515,-3.882833695788594,-0.7483149841371826,-0.008074297485546111,3.1345187116514115
63095.73449335598,-0.1965098238334808,19.56411455190039,-4.026910754140276,-0.9707656607076035,-0.007744925276895742,3.056145093432673
64828.31089703389,-0.2026619351755217,19.56103708017875,-4.079856892603401,-1.147007423238169,-0.004670285656494855,2.932849469365232
66608.46295727059,-0.2014220119746165,19.56061205489483,-4.250485671665619,-1.36232144949134,-0.006335234141317869,2.8881642221742796
68437.49707711548,-0.1986233787329805,19.56372621430247,-4.341182038860553,-1.562766439189871,-0.006019707975315924,2.778415599670682
70316.75553277339,-0.1938079041735297,19.56087358200331,-4.502983111961646,-1.789376391660161,-0.013687814833925671,2.7136067203014846
72247.61745866317,-0.1977198340108434,19.56841635381956,-4.597654783614661,-2.021401891759667,-0.0022331131803596804,2.5762528918549936
74231.49985952511,-0.1983962824762023,19.56372166858745,-4.738866742471311,-2.204853814030549,-0.006251349947110185,2.5340129284407618
76269.85865032065,-0.1950664632798305,19.56875987670919,-4.843611500421357,-2.400039277572457,-0.004542961021744674,2.4435722228489
78364.18972468686,-0.1896059881209079,19.57241254132115,-5.001063888584944,-2.627898761162864,-0.00635077156870878,2.3731651274220797
80516.03005273039,-0.1981038002668625,19.56590642929195,-5.243744130879698,-2.923592688907229,-0.004359071451951024,2.320151441972469
82726.95880896623,-0.1955490128872414,19.56325374075203,-5.400028553700351,-3.10687451567159,-0.009566547371491652,2.2931540380287614
84998.59853122894,-0.1947372882808558,19.57015147544922,-5.474648199129463,-3.322614582900793,-0.003480537280690754,2.15203361622867
87332.6163114072,-0.1964512802549358,19.56914325035871,-5.636733172577571,-3.561481532532851,-0.0027747703971172655,2.0752516400447205
89730.7250188751,-0.1983701293078454,19.56938398382317,-5.85777369983741,-3.792207188655331,-0.0006151878797489019,2.0655665111820793
92194.68455751849,-0.1971480036823813,19.56924083516929,-6.025127454276208,-4.013510423680332,-0.001980462159092866,2.0116170305958763
94726.30315727826,-0.1984007879227001,19.56733625878346,-6.101097110043797,-4.175726314547357,-0.0026322543046042313,1.9253707954964405
97327.43870115916,-0.2013667977100252,19.56700250330074,-6.346253066517693,-4.466521752547976,0.0,1.8797313139697167
100000.0000886772,-0.1975117087544223,19.56492013784125,-6.572748446171696,-4.741474602113643,-0.005937454415093413,1.8312738440580534
